french
100 eChildren
200000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 86,0.000000000000,868,0.000000000000,622,0.000000000000,3126,0.500000000000,-1,0.000848248174,194490,0.000002016073,99739,1.000000000000,21669,0.000000000000,6508,0.000000000000,5015,0.953461797435,-1,0.500000000000,-1,0.000000000000,1505,0.500000000000,-1
eChild 87,0.000000000000,890,0.000000000000,589,0.000000000000,3431,0.500000000000,-1,0.000803635841,193533,0.000001276246,96428,1.000000000000,21949,0.000000000000,6300,0.000000000000,5010,0.963024790402,-1,0.500000000000,-1,0.000000000000,1449,0.500000000000,-1
eChild 88,0.000000000000,858,0.000000000000,654,0.000000000000,3136,0.500000000000,-1,0.000903435548,196906,0.000001232329,96363,1.000000000000,21589,0.000000000000,6485,0.000000000000,5474,0.954020424608,-1,0.500000000000,-1,0.000000000000,1437,0.500000000000,-1
eChild 89,0.000000000000,942,0.000000000000,621,0.000000000000,3176,0.500000000000,-1,0.000876721833,196523,0.000001500809,98247,1.000000000000,21447,0.000000000000,6476,0.000000000000,4900,0.956047850172,-1,0.500000000000,-1,0.000000000000,1538,0.500000000000,-1
eChild 90,0.000000000000,839,0.000000000000,604,0.000000000000,3487,0.500000000000,-1,0.000875845111,195458,0.000001535745,98058,1.000000000000,21735,0.000000000000,6664,0.000000000000,4728,0.958071781903,-1,0.500000000000,-1,0.000000000000,1491,0.500000000000,-1
eChild 91,0.000000000000,930,0.000000000000,590,0.000000000000,2932,0.500000000000,-1,0.000764422935,191730,0.000001729920,99290,1.000000000000,21560,0.000000000000,6985,0.000000000000,5119,0.964712387284,-1,0.500000000000,-1,0.000000000000,1403,0.500000000000,-1
eChild 92,0.000000000000,814,0.000000000000,626,0.000000000000,3222,0.500000000000,-1,0.000851649666,195186,0.000001491826,97724,1.000000000000,21354,0.000000000000,6429,0.000000000000,4972,0.965971538746,-1,0.500000000000,-1,0.000000000000,1461,0.500000000000,-1
eChild 93,0.000000000000,931,0.000000000000,636,0.000000000000,3309,0.500000000000,-1,0.000844015407,195316,0.000001266072,96973,1.000000000000,21729,0.000000000000,6636,0.000000000000,4705,0.964510235886,-1,0.500000000000,-1,0.000000000000,1422,0.500000000000,-1
eChild 94,0.000000000000,803,0.000000000000,550,0.000000000000,3504,0.500000000000,-1,0.000845705973,194673,0.000001478454,98182,1.000000000000,21824,0.000000000000,6655,0.000000000000,4790,0.962738268741,-1,0.500000000000,-1,0.000000000000,1401,0.500000000000,-1
eChild 95,0.000000000000,858,0.000000000000,599,0.000000000000,3157,0.500000000000,-1,0.000866258842,195503,0.000001563653,98521,1.000000000000,22296,0.000000000000,6009,0.000000000000,5279,0.951573961079,-1,0.500000000000,-1,0.000000000000,1420,0.500000000000,-1
eChild 96,0.000000000000,844,0.000000000000,637,0.000000000000,3498,0.500000000000,-1,0.000923541539,197355,0.000001263541,96703,1.000000000000,21624,0.000000000000,6871,0.000000000000,4633,0.954381320157,-1,0.500000000000,-1,0.000000000000,1372,0.500000000000,-1
eChild 97,0.000000000000,868,0.000000000000,615,0.000000000000,3381,0.500000000000,-1,0.000907966309,196824,0.000001655417,97672,1.000000000000,21660,0.000000000000,6448,0.000000000000,4900,0.963736375359,-1,0.500000000000,-1,0.000000000000,1489,0.500000000000,-1
eChild 98,0.000000000000,911,0.000000000000,609,0.000000000000,3304,0.500000000000,-1,0.000884651927,195745,0.000001367464,96607,1.000000000000,21604,0.000000000000,6407,0.000000000000,5143,0.969097025541,-1,0.500000000000,-1,0.000000000000,1583,0.500000000000,-1
eChild 99,0.000000000000,893,0.000000000000,605,0.000000000000,3369,0.500000000000,-1,0.000945986016,198421,0.000001894814,100711,1.000000000000,21757,0.000000000000,7158,0.000000000000,4741,0.951933431726,-1,0.500000000000,-1,0.000000000000,1458,0.500000000000,-1
