german
100 eChildren
200000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 74,0.000000000000,1109,1.000000000000,818,0.000000000000,3587,0.500000000000,-1,0.006982954963,-1,0.931567038347,-1,1.000000000000,32425,0.000000000000,7723,0.000000000000,8091,0.963462245491,-1,0.500000000000,-1,0.000000000000,1068,0.500000000000,-1
eChild 75,0.000000000000,1091,1.000000000000,792,0.000000000000,3710,0.500000000000,-1,0.006783258998,-1,0.945107908953,-1,1.000000000000,32674,0.000000000000,7479,0.000000000000,6863,0.964208661273,-1,0.500000000000,-1,0.000000000000,1053,0.500000000000,-1
eChild 76,0.000000000000,1003,1.000000000000,759,0.000000000000,3531,0.500000000000,-1,0.007311841737,-1,0.939097781368,-1,1.000000000000,33026,0.000000000000,7993,0.000000000000,6846,0.970793356285,-1,0.500000000000,-1,0.000000000000,1010,0.500000000000,-1
eChild 77,0.000000000000,1134,1.000000000000,814,0.000000000000,3534,0.500000000000,-1,0.007195725609,-1,0.944989763940,-1,1.000000000000,32687,0.000000000000,7798,0.000000000000,7998,0.958459072547,-1,0.500000000000,-1,0.000000000000,1064,0.500000000000,-1
eChild 78,0.000000000000,1088,1.000000000000,776,0.000000000000,3925,0.500000000000,-1,0.007217356033,-1,0.941742788454,-1,1.000000000000,32615,0.000000000000,8118,0.000000000000,6427,0.965470763836,-1,0.500000000000,-1,0.000000000000,1027,0.500000000000,-1
eChild 79,0.000000000000,1022,1.000000000000,863,0.000000000000,3792,0.500000000000,-1,0.007519571831,-1,0.945210522309,-1,1.000000000000,32256,0.000000000000,7896,0.000000000000,8522,0.974305138042,-1,0.500000000000,-1,0.000000000000,1059,0.500000000000,-1
eChild 80,0.000000000000,995,1.000000000000,855,0.000000000000,3369,0.500000000000,-1,0.007046116947,-1,0.949711968892,-1,1.000000000000,32857,0.000000000000,8443,0.000000000000,7872,0.967945401492,-1,0.500000000000,-1,0.000000000000,1017,0.500000000000,-1
eChild 81,0.000000000000,1076,1.000000000000,833,0.000000000000,3583,0.500000000000,-1,0.007414979377,-1,0.949657161673,-1,1.000000000000,32824,0.000000000000,7885,0.000000000000,8369,0.969777836265,-1,0.500000000000,-1,0.000000000000,1044,0.500000000000,-1
eChild 82,0.000000000000,1088,1.000000000000,816,0.000000000000,3463,0.500000000000,-1,0.007088542012,-1,0.941066814386,-1,1.000000000000,32533,0.000000000000,7410,0.000000000000,6852,0.965782466957,-1,0.500000000000,-1,0.000000000000,1076,0.500000000000,-1
eChild 83,0.000000000000,999,1.000000000000,842,0.000000000000,3418,0.500000000000,-1,0.007145506389,-1,0.953795750183,-1,1.000000000000,32778,0.000000000000,7565,0.000000000000,7471,0.968947582888,-1,0.500000000000,-1,0.000000000000,1095,0.500000000000,-1
